threshod,precision,recall,TP_num_sum,P_num_sum
0.0,0.28345499219309617,0.17144959465986168,466,1644
0.005555555555555556,0.28345499219309617,0.17144959465986168,466,1644
0.011111111111111112,0.28345499219309617,0.17144959465986168,466,1644
0.016666666666666666,0.28345499219309617,0.17144959465986168,466,1644
0.022222222222222223,0.28345499219309617,0.17144959465986168,466,1644
0.02777777777777778,0.28345499219309617,0.17144959465986168,466,1644
0.03333333333333333,0.28345499219309617,0.17144959465986168,466,1644
0.03888888888888889,0.2839731914444047,0.17144959465986168,466,1641
0.044444444444444446,0.2844932888614573,0.17144959465986168,466,1638
0.05,0.2850152948928728,0.17144959465986168,466,1635
0.05555555555555556,0.2858895749331928,0.17144959465986168,466,1630
0.061111111111111116,0.28641672227156284,0.17144959465986168,466,1627
0.06666666666666667,0.288366341037337,0.17144959465986168,466,1616
0.07222222222222223,0.29016189732153236,0.17144959465986168,466,1606
0.07777777777777778,0.29252982239466524,0.17144959465986168,466,1593
0.08333333333333334,0.29382093761777467,0.17144959465986168,466,1586
0.08888888888888889,0.29643766350866624,0.17144959465986168,466,1572
0.09444444444444444,0.2992935176667083,0.17144959465986168,466,1557
0.1,0.3031880331607805,0.17144959465986168,466,1537
0.10555555555555556,0.3046618561742491,0.17071375948964768,464,1523
0.11111111111111112,0.3062169358054435,0.17034584190454066,463,1512
0.11666666666666667,0.3070234160065323,0.16887417156411266,459,1495
0.12222222222222223,0.3075356462489094,0.1666666660534707,453,1473
0.1277777777777778,0.30769231244716816,0.16482707812793568,448,1456
0.13333333333333333,0.30979021461685163,0.1629874902024007,443,1430
0.1388888888888889,0.3126338378826992,0.16114790227686568,438,1401
0.14444444444444446,0.312545327682775,0.1585724791811167,431,1379
0.15,0.31707317577920785,0.1578366440109027,429,1353
0.15555555555555556,0.3161819588651606,0.1559970560853677,424,1341
0.16111111111111112,0.3172569757554109,0.1548933033300467,421,1327
0.16666666666666669,0.3172043063194754,0.1519499626491907,413,1302
0.17222222222222222,0.31739812447180155,0.14900662196833472,405,1276
0.17777777777777778,0.3208896003106465,0.1486387043832277,404,1259
0.18333333333333335,0.32310178252744925,0.1471670340427997,400,1238
0.18888888888888888,0.3256767897811584,0.14606328128747872,397,1219
0.19444444444444445,0.32803347842649805,0.1442236933619437,392,1195
0.2,0.33022071875873754,0.14311994060662273,389,1178
0.20555555555555557,0.3327571362769478,0.14164827026619473,385,1157
0.2111111111111111,0.3345101559178274,0.13944076475555273,379,1133
0.21666666666666667,0.3378136260052542,0.13870492958533873,377,1116
0.22222222222222224,0.3369467087900026,0.13723325924491073,373,1107
0.22777777777777777,0.33948340092727486,0.13539367131937574,368,1084
0.23333333333333334,0.3415559834766984,0.13245033063851974,360,1054
0.2388888888888889,0.34207969541224786,0.12950698995766374,352,1029
0.24444444444444446,0.3425468969146407,0.12766740203212876,347,1013
0.25,0.34343435006631967,0.12509197893637977,340,990
0.2555555555555556,0.342213121493718,0.12288447342573776,334,976
0.2611111111111111,0.3441084531375552,0.12141280308530977,330,959
0.26666666666666666,0.3439490515504347,0.11920529757466777,324,942
0.27222222222222225,0.34557236127891616,0.11773362723423977,320,926
0.2777777777777778,0.34792123251727314,0.11699779206402577,318,914
0.2833333333333333,0.34922395399973444,0.11589403930870477,315,902
0.2888888888888889,0.3494926792616383,0.11405445138316977,310,887
0.29444444444444445,0.34977064965859345,0.11221486345763479,305,872
0.3,0.3523255889264466,0.11147902828742079,303,860
0.3055555555555556,0.35224587054082895,0.10963944036188579,298,846
0.3111111111111111,0.352517993375084,0.10816777002145779,294,834
0.31666666666666665,0.35171569421917037,0.10559234692570879,287,816
0.32222222222222224,0.3519900578110689,0.1041206765852808,283,804
0.3277777777777778,0.35094340439064897,0.1026490062448528,279,795
0.33333333333333337,0.3508997512737821,0.1004415007342108,273,778
0.3388888888888889,0.35449736303574914,0.0986019128086758,268,756
0.34444444444444444,0.35859270150754124,0.09749816005335481,265,739
0.35000000000000003,0.35763412162814134,0.09565857212781982,260,727
0.35555555555555557,0.36005626779105104,0.09418690178739182,256,711
0.3611111111111111,0.36103152777891795,0.09271523144696382,252,698
0.3666666666666667,0.36297377021904126,0.09161147869164282,249,686
0.37222222222222223,0.36201781361991375,0.08977189076610782,244,674
0.37777777777777777,0.3640483479751005,0.08866813801078682,241,662
0.38333333333333336,0.36559140759460207,0.08756438525546584,238,651
0.3888888888888889,0.3633540471528875,0.08609271491503784,234,644
0.3944444444444445,0.3623417822414275,0.08425312698950284,229,632
0.4,0.3614649783206214,0.08351729181928884,227,628
0.40555555555555556,0.3596774296826221,0.08204562147886084,223,620
0.41111111111111115,0.35690790531401473,0.07983811596821884,217,608
0.4166666666666667,0.35440932854560186,0.07836644562779085,213,601
0.4222222222222222,0.35413154546152537,0.07726269287246985,210,593
0.4277777777777778,0.35787672332402876,0.07689477528736285,209,584
0.43333333333333335,0.3595113549823499,0.07579102253204185,206,573
0.4388888888888889,0.36219082398956143,0.07542310494693485,205,566
0.4444444444444445,0.3629893351781257,0.07505518736182785,204,562
0.45,0.36642600421613714,0.07468726977672085,203,554
0.45555555555555555,0.3678373499475536,0.07321559943629286,199,541
0.46111111111111114,0.36635515203074487,0.07211184668097186,196,535
0.4666666666666667,0.363288731103466,0.06990434117032987,190,523
0.47222222222222227,0.36399218465768723,0.06843267082990187,186,511
0.4777777777777778,0.3648915312644669,0.06806475324479487,185,507
0.48333333333333334,0.3658051815943304,0.06769683565968787,184,503
0.48888888888888893,0.36546186013128795,0.06696100048947387,182,498
