threshod,precision,recall,TP_num_sum,P_num_sum
0.0,0.2536496395763404,0.1534216329896187,417,1644
0.005555555555555556,0.2536496395763404,0.1534216329896187,417,1644
0.011111111111111112,0.2536496395763404,0.1534216329896187,417,1644
0.016666666666666666,0.2536496395763404,0.1534216329896187,417,1644
0.022222222222222223,0.2536496395763404,0.1534216329896187,417,1644
0.02777777777777778,0.2536496395763404,0.1534216329896187,417,1644
0.03333333333333333,0.2536496395763404,0.1534216329896187,417,1644
0.03888888888888889,0.25411335006634156,0.1534216329896187,417,1641
0.044444444444444446,0.2545787591295558,0.1534216329896187,417,1638
0.05,0.25504587611592733,0.1534216329896187,417,1635
0.05555555555555556,0.25582822542436673,0.1534216329896187,417,1630
0.061111111111111116,0.2562999431081749,0.1534216329896187,417,1627
0.06666666666666667,0.25804455904675394,0.1534216329896187,417,1616
0.07222222222222223,0.25965131220640525,0.1534216329896187,417,1606
0.07777777777777778,0.26177024945530286,0.1534216329896187,417,1593
0.08333333333333334,0.2629256036385523,0.1534216329896187,417,1586
0.08888888888888889,0.26526718024639195,0.1534216329896187,417,1572
0.09444444444444444,0.26782274073331575,0.1534216329896187,417,1557
0.1,0.27130774709624106,0.1534216329896187,417,1537
0.10555555555555556,0.2724885142975147,0.1526857978194047,415,1523
0.11111111111111112,0.27380952861237084,0.1523178802342977,414,1512
0.11666666666666667,0.27357860017673175,0.15047829230876272,409,1495
0.12222222222222223,0.274270201804004,0.1486387043832277,404,1473
0.1277777777777778,0.27403846652446107,0.14679911645769272,399,1456
0.13333333333333333,0.27692308197955884,0.1456953637023717,396,1430
0.1388888888888889,0.27837259615722626,0.1434878581917297,390,1401
0.14444444444444446,0.27773749617304205,0.14091243509598073,383,1379
0.15,0.28085735934325673,0.13980868234065974,380,1353
0.15555555555555556,0.2796420635373448,0.13796909441512473,375,1341
0.16111111111111112,0.2810851599013929,0.13723325924491073,373,1327
0.16666666666666669,0.27956989800637555,0.13392200097894774,364,1302
0.17222222222222222,0.2782131718008372,0.13061074271298476,355,1276
0.17777777777777778,0.28117554184928084,0.13024282512787774,354,1259
0.18333333333333335,0.28271406072121114,0.12877115478744974,350,1238
0.18888888888888888,0.2846595628822021,0.12766740203212876,347,1219
0.19444444444444445,0.28619247459253155,0.12582781410659374,342,1195
0.2,0.2886247938147301,0.12509197893637977,340,1178
0.20555555555555557,0.29040622912354164,0.12362030859595176,336,1157
0.2111111111111111,0.2930273672283551,0.12214863825552376,332,1133
0.21666666666666667,0.29569893104212425,0.12141280308530977,330,1116
0.22222222222222224,0.2971996450117466,0.12104488550020277,329,1107
0.22777777777777777,0.2998155046142481,0.11957321515977477,325,1084
0.23333333333333334,0.3017077865113113,0.11699779206402577,318,1054
0.2388888888888889,0.30320700385610294,0.11479028655338377,312,1029
0.24444444444444446,0.30306022405666116,0.11295069862784879,307,1013
0.25,0.3060606130700948,0.11147902828742079,303,990
0.2555555555555556,0.3053278759700013,0.10963944036188579,298,976
0.2611111111111111,0.3065693502964614,0.10816777002145779,294,959
